"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"22843","YCM6241013F3337","レボフロキサシン錠５００ｍｇ「陽進」","","","","","","1","00000000","00000000"
"22844","YCM6241013F3345","レボフロキサシン錠５００ｍｇ「クニヒロ」","","","","","","1","00000000","00000000"
"22845","YCM6241013F3353","レボフロキサシン錠５００ｍｇ「ＮＰ」","","","","","","1","00000000","00000000"
"22846","YCM6241013F4023","レボフロキサシンＯＤ錠２５０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22847","YCM6241013F5020","レボフロキサシンＯＤ錠５００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22848","YCM6241013F6026","レボフロキサシン粒状錠２５０ｍｇ「モチダ」","","","","","","1","00000000","00000000"
"22849","YCM6241013F7014","レボフロキサシン５００ｍｇ粒状錠","","","","","","1","00000000","20240331"
"22850","YCM6241013F7022","レボフロキサシン粒状錠５００ｍｇ「モチダ」","","","","","","1","00000000","00000000"
"22851","YCM6241013S2029","レボフロキサシン内用液２５０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22852","YCM6241015F1023","スオード錠１００","","","","","","1","00000000","00000000"
"22853","YCM6241016F1028","アベロックス錠４００ｍｇ","","","","","","1","00000000","00000000"
"22854","YCM6241017F1022","ジェニナック錠２００ｍｇ","","","","","","1","00000000","00000000"
"22855","YCM6241018C1020","グレースビット細粒１０％","","","","","","1","00000000","00000000"
"22856","YCM6241018F1027","グレースビット錠５０ｍｇ","","","","","","1","00000000","00000000"
"22857","YCM6241018F1035","シタフロキサシン錠５０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22858","YCM6241019F1021","ラスビック錠７５ｍｇ","","","","","","1","00000000","00000000"
"22859","YCM6241400A3068","シプロフロキサシン点滴静注液３００ｍｇ「ＮＰ」","","","","","","1","00000000","20230331"
"22860","YCM6241400A3092","シプロフロキサシン点滴静注３００ｍｇ／１５０ｍＬ「明治」","","","","","","1","00000000","20230331"
"22861","YCM6241400A4013","シプロフロキサシン２００ｍｇ１００ｍＬ注射液","","","","","","1","00000000","00000000"
"22862","YCM6241400A4021","シプロキサン注２００ｍｇ","","","","","","1","00000000","00000000"
"22863","YCM6241400A4064","シプロフロキサシン点滴静注液２００ｍｇ「ＮＰ」","","","","","","1","00000000","00000000"
"22864","YCM6241400A4099","シプロフロキサシン点滴静注２００ｍｇ／１００ｍＬ「明治」","","","","","","1","00000000","00000000"
"22865","YCM6241400A5028","シプロフロキサシンＤＵ点滴静注液３００ｍｇ／２５０ｍＬ「ＮＰ」","","","","","","1","00000000","20230331"
"22866","YCM6241400A5052","シプロフロキサシンＤＵ点滴静注３００ｍｇ／２５０ｍＬ「明治」","","","","","","1","00000000","20230331"
"22867","YCM6241400A6016","シプロフロキサシン４００ｍｇ２００ｍＬ注射液","","","","","","1","00000000","00000000"
"22868","YCM6241400A6024","シプロキサン注４００ｍｇ","","","","","","1","00000000","00000000"
"22869","YCM6241400A6032","シプロフロキサシン点滴静注液４００ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22870","YCM6241400A6040","シプロフロキサシン点滴静注４００ｍｇ／２００ｍＬ「明治」","","","","","","1","00000000","00000000"
"22871","YCM6241401G1020","パシル点滴静注液３００ｍｇ","","","","","","1","00000000","00000000"
"22872","YCM6241401G1046","パズクロス点滴静注液３００ｍｇ","","","","","","1","00000000","00000000"
"22873","YCM6241401G2026","パシル点滴静注液５００ｍｇ","","","","","","1","00000000","00000000"
"22874","YCM6241401G2042","パズクロス点滴静注液５００ｍｇ","","","","","","1","00000000","00000000"
"22875","YCM6241401G3022","パシル点滴静注液１０００ｍｇ","","","","","","1","00000000","20240331"
"22876","YCM6241401G3030","パズクロス点滴静注液１０００ｍｇ","","","","","","1","00000000","00000000"
"22877","YCM6241402A1021","クラビット点滴静注５００ｍｇ／２０ｍＬ","","","","","","1","00000000","00000000"
"22878","YCM6241402A1030","レボフロキサシン点滴静注５００ｍｇ／２０ｍＬ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22879","YCM6241402G1024","クラビット点滴静注バッグ５００ｍｇ／１００ｍＬ","","","","","","1","00000000","00000000"
"22880","YCM6241402G1032","レボフロキサシン点滴静注バッグ５００ｍｇ／１００ｍＬ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22881","YCM6241402G1040","レボフロキサシン点滴静注バッグ５００ｍｇ「ＨＫ」","","","","","","1","00000000","00000000"
"22882","YCM6241402G1059","レボフロキサシン点滴静注バッグ５００ｍｇ「ＫＣＣ」","","","","","","1","00000000","00000000"
"22883","YCM6241402G1067","レボフロキサシン点滴静注バッグ５００ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"22884","YCM6241402G1075","レボフロキサシン点滴静注バッグ５００ｍｇ「武田テバ」","","","","","","1","00000000","20230331"
"22885","YCM6241402G1083","レボフロキサシン点滴静注バッグ５００ｍｇ「日医工Ｐ」","","","","","","1","00000000","00000000"
"22886","YCM6241402G1091","レボフロキサシン点滴静注バッグ５００ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22887","YCM6241402G1105","レボフロキサシン点滴静注バッグ５００ｍｇ「ファイザー」","","","","","","1","00000000","20230331"
"22888","YCM6241402G1113","レボフロキサシン点滴静注バッグ５００ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"22889","YCM6241402G1121","レボフロキサシン点滴静注バッグ５００ｍｇ「ＶＴＲＳ」","","","","","","1","00000000","00000000"
"22890","YCM6241403G1029","ラスビック点滴静注キット１５０ｍｇ","","","","","","1","00000000","00000000"
"22891","YCM6249002F1024","ザイボックス錠６００ｍｇ","","","","","","1","00000000","00000000"
"22892","YCM6249002F1032","リネゾリド錠６００ｍｇ「明治」","","","","","","1","00000000","00000000"
"22893","YCM6249002F1040","リネゾリド錠６００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22894","YCM6249003F1029","シベクトロ錠２００ｍｇ","","","","","","1","00000000","00000000"
"22895","YCM6249401A1025","ザイボックス注射液６００ｍｇ","","","","","","1","00000000","00000000"
"22896","YCM6249401A1033","リネゾリド点滴静注液６００ｍｇ「明治」","","","","","","1","00000000","00000000"
"22897","YCM6249401A1041","リネゾリド注射液６００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22898","YCM6249401A1050","リネゾリド点滴静注液６００ｍｇ「ＫＣＣ」","","","","","","1","00000000","00000000"
"22899","YCM6249401A1068","リネゾリド点滴静注液６００ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22900","YCM6249401A1076","リネゾリド点滴静注６００ｍｇ／３００ｍＬ「ＨＫ」","","","","","","1","00000000","00000000"
"22901","YCM6249402D1026","シベクトロ点滴静注用２００ｍｇ","","","","","","1","00000000","00000000"
"22902","YCM6250001M1038","レトロビルカプセル１００ｍｇ","","","","","","1","00000000","00000000"
"22903","YCM6250002D1016","アシクロビル４０％顆粒","","","","","","1","00000000","00000000"
"22904","YCM6250002D1024","ゾビラックス顆粒４０％","","","","","","1","00000000","00000000"
"22905","YCM6250002D1067","ビクロックス顆粒４０％","","","","","","1","00000000","20210930"
"22906","YCM6250002D1148","アシクロビル顆粒４０％「ＣＨＯＳ」","","","","","","1","00000000","20210331"
"22907","YCM6250002D1164","アシクロビル顆粒４０％「サワイ」","","","","","","1","00000000","00000000"
"22908","YCM6250002D1172","アシクロビル顆粒４０％「テバ」","","","","","","1","00000000","20240331"
"22909","YCM6250002D1180","アシクロビル顆粒４０％「ＣＨ」","","","","","","1","00000000","00000000"
"22910","YCM6250002D1199","アシクロビル顆粒４０％「トーワ」","","","","","","1","00000000","00000000"
"22911","YCM6250002D1202","アシクロビル顆粒４０％「タカタ」","","","","","","1","00000000","00000000"
"22912","YCM6250002D1210","アシクロビル顆粒４０％「日医工」","","","","","","1","00000000","20240331"
"22913","YCM6250002D1229","アシクロビル顆粒４０％「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22914","YCM6250002F1017","アシクロビル２００ｍｇ錠","","","","","","1","00000000","00000000"
"22915","YCM6250002F1025","ゾビラックス錠２００","","","","","","1","00000000","00000000"
"22916","YCM6250002F1114","ビクロックス錠２００","","","","","","1","00000000","20210930"
"22917","YCM6250002F1238","アシクロビル錠２００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22918","YCM6250002F1246","アシクロビル錠２００ｍｇ「テバ」","","","","","","1","00000000","20220331"
"22919","YCM6250002F1254","アシクロビル錠２００ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22920","YCM6250002F1262","アシクロビル錠２００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22921","YCM6250002F1289","アシクロビル錠２００ｍｇ「ファイザー」","","","","","","1","00000000","20230331"
"22922","YCM6250002F1297","アシクロビル錠２００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22923","YCM6250002F1300","アシクロビル錠２００ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22924","YCM6250002F1319","アシクロビル錠２００ｍｇ「ＶＴＲＳ」","","","","","","1","00000000","20240331"
"22925","YCM6250002F2013","アシクロビル４００ｍｇ錠","","","","","","1","00000000","00000000"
"22926","YCM6250002F2021","ゾビラックス錠４００","","","","","","1","00000000","00000000"
"22927","YCM6250002F2072","ビクロックス錠４００","","","","","","1","00000000","20210930"
"22928","YCM6250002F2234","アシクロビル錠４００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22929","YCM6250002F2242","アシクロビル錠４００ｍｇ「テバ」","","","","","","1","00000000","20220331"
"22930","YCM6250002F2250","アシクロビル錠４００ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22931","YCM6250002F2269","アシクロビル錠４００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22932","YCM6250002F2285","アシクロビル錠４００ｍｇ「ファイザー」","","","","","","1","00000000","20230331"
"22933","YCM6250002F2293","アシクロビル錠４００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22934","YCM6250002F2307","アシクロビル錠４００ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22935","YCM6250002F2315","アシクロビル錠４００ｍｇ「ＶＴＲＳ」","","","","","","1","00000000","20240331"
"22936","YCM6250002Q1034","アシクロビル内服ゼリー２００ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22937","YCM6250002Q2030","アシクロビル内服ゼリー８００ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22938","YCM6250002Q3029","ビクロックスシロップ８％","","","","","","1","00000000","20210930"
"22939","YCM6250002Q3045","アシクロビルシロップ８％「タカタ」","","","","","","1","00000000","00000000"
"22940","YCM6250002Q3053","アシクロビルシロップ８％「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22941","YCM6250002R1021","アストリックドライシロップ８０％","","","","","","1","00000000","20200930"
"22942","YCM6250002R1048","アシクロビルＤＳ８０％「サワイ」","","","","","","1","00000000","00000000"
"22943","YCM6250002R1056","アシクロビルＤＳ８０％「ＮＫ」","","","","","","1","00000000","00000000"
"22944","YCM6250006F1031","エピビル錠１５０","","","","","","1","00000000","00000000"
"22945","YCM6250006F2020","エピビル錠３００","","","","","","1","00000000","00000000"
"22946","YCM6250011F1024","ノービア錠１００ｍｇ","","","","","","1","00000000","00000000"
"22947","YCM6250012F1037","ビラセプト錠２５０ｍｇ","","","","","","1","00000000","20200331"
"22948","YCM6250013F1023","ビラミューン錠２００","","","","","","1","00000000","00000000"
"22949","YCM6250014F1036","ザイアジェン錠３００ｍｇ","","","","","","1","00000000","00000000"
"22950","YCM6250015F1022","ストックリン錠６００ｍｇ","","","","","","1","00000000","20240331"
"22951","YCM6250015F2029","ストックリン錠２００ｍｇ","","","","","","1","00000000","20240331"
"22952","YCM6250019D1020","バルトレックス顆粒５０％","","","","","","1","00000000","00000000"
